geo_id,project_id,latitude,longitude,boundary_geojson
GEO-KL-0229,LG-KL-0229,9.861083,76.346203,"{""type"":""Point"",""coordinates"":[76.346203,9.861083]}"
GEO-MP-0230,LG-MP-0230,26.095882,78.314352,"{""type"":""Point"",""coordinates"":[78.314352,26.095882]}"
GEO-MH-0231,LG-MH-0231,18.603532,73.82154,"{""type"":""Point"",""coordinates"":[73.82154,18.603532]}"
GEO-MN-0232,LG-MN-0232,24.33261,93.72916,"{""type"":""Point"",""coordinates"":[93.72916,24.33261]}"
GEO-ML-0233,LG-ML-0233,25.548984,91.932982,"{""type"":""Point"",""coordinates"":[91.932982,25.548984]}"
GEO-MZ-0234,LG-MZ-0234,23.793022,92.745484,"{""type"":""Point"",""coordinates"":[92.745484,23.793022]}"
GEO-NL-0235,LG-NL-0235,25.798477,93.773349,"{""type"":""Point"",""coordinates"":[93.773349,25.798477]}"
GEO-OD-0236,LG-OD-0236,19.271199,85.150928,"{""type"":""Point"",""coordinates"":[85.150928,19.271199]}"
GEO-PB-0237,LG-PB-0237,31.510742,74.917827,"{""type"":""Point"",""coordinates"":[74.917827,31.510742]}"
GEO-RJ-0238,LG-RJ-0238,24.506092,73.597752,"{""type"":""Point"",""coordinates"":[73.597752,24.506092]}"
GEO-SK-0239,LG-SK-0239,27.264315,88.641546,"{""type"":""Point"",""coordinates"":[88.641546,27.264315]}"
GEO-TN-0240,LG-TN-0240,12.556159,80.009128,"{""type"":""Point"",""coordinates"":[80.009128,12.556159]}"
GEO-TS-0241,LG-TS-0241,17.500923,78.517791,"{""type"":""Point"",""coordinates"":[78.517791,17.500923]}"
GEO-TR-0242,LG-TR-0242,23.691586,91.296137,"{""type"":""Point"",""coordinates"":[91.296137,23.691586]}"
GEO-UP-0243,LG-UP-0243,25.42986,82.945508,"{""type"":""Point"",""coordinates"":[82.945508,25.42986]}"
GEO-UK-0244,LG-UK-0244,29.910586,78.153806,"{""type"":""Point"",""coordinates"":[78.153806,29.910586]}"
GEO-WB-0245,LG-WB-0245,22.526168,88.359768,"{""type"":""Point"",""coordinates"":[88.359768,22.526168]}"
GEO-AN-0246,LG-AN-0246,11.517786,92.621649,"{""type"":""Point"",""coordinates"":[92.621649,11.517786]}"
GEO-CH-0247,LG-CH-0247,30.835872,76.762977,"{""type"":""Point"",""coordinates"":[76.762977,30.835872]}"
GEO-DH-0248,LG-DH-0248,20.221288,72.896242,"{""type"":""Point"",""coordinates"":[72.896242,20.221288]}"
GEO-DL-0249,LG-DL-0249,28.768882,77.371248,"{""type"":""Point"",""coordinates"":[77.371248,28.768882]}"
GEO-JK-0250,LG-JK-0250,34.188535,74.850419,"{""type"":""Point"",""coordinates"":[74.850419,34.188535]}"
GEO-LA-0251,LG-LA-0251,34.244302,77.718208,"{""type"":""Point"",""coordinates"":[77.718208,34.244302]}"
GEO-LD-0252,LG-LD-0252,10.503539,72.638876,"{""type"":""Point"",""coordinates"":[72.638876,10.503539]}"
GEO-PY-0253,LG-PY-0253,10.906221,79.765373,"{""type"":""Point"",""coordinates"":[79.765373,10.906221]}"
GEO-AP-0254,LG-AP-0254,16.700895,80.82416,"{""type"":""Point"",""coordinates"":[80.82416,16.700895]}"
GEO-AR-0255,LG-AR-0255,27.026366,95.646334,"{""type"":""Point"",""coordinates"":[95.646334,27.026366]}"
GEO-AS-0256,LG-AS-0256,27.617133,94.889442,"{""type"":""Point"",""coordinates"":[94.889442,27.617133]}"
GEO-BR-0257,LG-BR-0257,25.667959,85.070813,"{""type"":""Point"",""coordinates"":[85.070813,25.667959]}"
GEO-CG-0258,LG-CG-0258,21.095938,81.336958,"{""type"":""Point"",""coordinates"":[81.336958,21.095938]}"
GEO-GA-0259,LG-GA-0259,15.493002,74.011054,"{""type"":""Point"",""coordinates"":[74.011054,15.493002]}"
GEO-GJ-0260,LG-GJ-0260,22.173313,70.944762,"{""type"":""Point"",""coordinates"":[70.944762,22.173313]}"
GEO-HR-0261,LG-HR-0261,30.613447,76.993321,"{""type"":""Point"",""coordinates"":[76.993321,30.613447]}"
GEO-HP-0262,LG-HP-0262,31.197644,77.185559,"{""type"":""Point"",""coordinates"":[77.185559,31.197644]}"
GEO-JH-0263,LG-JH-0263,23.346106,85.277015,"{""type"":""Point"",""coordinates"":[85.277015,23.346106]}"
GEO-KA-0264,LG-KA-0264,15.772969,74.418087,"{""type"":""Point"",""coordinates"":[74.418087,15.772969]}"
GEO-KL-0265,LG-KL-0265,11.311333,75.73119,"{""type"":""Point"",""coordinates"":[75.73119,11.311333]}"
GEO-MP-0266,LG-MP-0266,23.271856,79.978981,"{""type"":""Point"",""coordinates"":[79.978981,23.271856]}"
GEO-MH-0267,LG-MH-0267,18.388364,73.766894,"{""type"":""Point"",""coordinates"":[73.766894,18.388364]}"
GEO-MN-0268,LG-MN-0268,24.276462,93.678915,"{""type"":""Point"",""coordinates"":[93.678915,24.276462]}"
GEO-ML-0269,LG-ML-0269,25.58197,90.095368,"{""type"":""Point"",""coordinates"":[90.095368,25.58197]}"
GEO-MZ-0270,LG-MZ-0270,23.653392,92.744444,"{""type"":""Point"",""coordinates"":[92.744444,23.653392]}"
GEO-NL-0271,LG-NL-0271,25.999675,93.613816,"{""type"":""Point"",""coordinates"":[93.613816,25.999675]}"
GEO-OD-0272,LG-OD-0272,20.546337,85.880308,"{""type"":""Point"",""coordinates"":[85.880308,20.546337]}"
GEO-PB-0273,LG-PB-0273,30.718389,76.666217,"{""type"":""Point"",""coordinates"":[76.666217,30.718389]}"
GEO-RJ-0274,LG-RJ-0274,27.045827,75.902602,"{""type"":""Point"",""coordinates"":[75.902602,27.045827]}"
GEO-SK-0275,LG-SK-0275,27.420908,88.734985,"{""type"":""Point"",""coordinates"":[88.734985,27.420908]}"
GEO-TN-0276,LG-TN-0276,12.669393,79.908095,"{""type"":""Point"",""coordinates"":[79.908095,12.669393]}"
GEO-TS-0277,LG-TS-0277,17.211581,80.294657,"{""type"":""Point"",""coordinates"":[80.294657,17.211581]}"
GEO-TR-0278,LG-TR-0278,23.646381,91.517179,"{""type"":""Point"",""coordinates"":[91.517179,23.646381]}"
GEO-UP-0279,LG-UP-0279,26.596546,80.350156,"{""type"":""Point"",""coordinates"":[80.350156,26.596546]}"
GEO-UK-0280,LG-UK-0280,29.945133,78.042492,"{""type"":""Point"",""coordinates"":[78.042492,29.945133]}"
GEO-WB-0281,LG-WB-0281,22.717864,88.35271,"{""type"":""Point"",""coordinates"":[88.35271,22.717864]}"
GEO-AN-0282,LG-AN-0282,11.51964,92.666064,"{""type"":""Point"",""coordinates"":[92.666064,11.51964]}"
GEO-CH-0283,LG-CH-0283,30.875282,76.832332,"{""type"":""Point"",""coordinates"":[76.832332,30.875282]}"
GEO-DH-0284,LG-DH-0284,20.448843,72.765714,"{""type"":""Point"",""coordinates"":[72.765714,20.448843]}"
GEO-DL-0285,LG-DL-0285,28.659216,77.406485,"{""type"":""Point"",""coordinates"":[77.406485,28.659216]}"
GEO-JK-0286,LG-JK-0286,34.17849,74.85611,"{""type"":""Point"",""coordinates"":[74.85611,34.17849]}"
GEO-LA-0287,LG-LA-0287,34.091049,77.675935,"{""type"":""Point"",""coordinates"":[77.675935,34.091049]}"
GEO-LD-0288,LG-LD-0288,10.435753,72.759563,"{""type"":""Point"",""coordinates"":[72.759563,10.435753]}"
GEO-PY-0289,LG-PY-0289,11.063341,79.937924,"{""type"":""Point"",""coordinates"":[79.937924,11.063341]}"
GEO-AP-0290,LG-AP-0290,16.527113,80.717582,"{""type"":""Point"",""coordinates"":[80.717582,16.527113]}"
GEO-AR-0291,LG-AR-0291,27.132192,95.630114,"{""type"":""Point"",""coordinates"":[95.630114,27.132192]}"
GEO-AS-0292,LG-AS-0292,26.074305,91.80076,"{""type"":""Point"",""coordinates"":[91.80076,26.074305]}"
GEO-BR-0293,LG-BR-0293,25.387083,86.883497,"{""type"":""Point"",""coordinates"":[86.883497,25.387083]}"
GEO-CG-0294,LG-CG-0294,21.294564,81.745874,"{""type"":""Point"",""coordinates"":[81.745874,21.294564]}"
GEO-GA-0295,LG-GA-0295,15.130627,74.075196,"{""type"":""Point"",""coordinates"":[74.075196,15.130627]}"
GEO-GJ-0296,LG-GJ-0296,22.392637,73.245656,"{""type"":""Point"",""coordinates"":[73.245656,22.392637]}"
GEO-HR-0297,LG-HR-0297,28.408548,77.294827,"{""type"":""Point"",""coordinates"":[77.294827,28.408548]}"
GEO-HP-0298,LG-HP-0298,31.964485,76.165091,"{""type"":""Point"",""coordinates"":[76.165091,31.964485]}"
GEO-JH-0299,LG-JH-0299,23.880105,86.422968,"{""type"":""Point"",""coordinates"":[86.422968,23.880105]}"
GEO-KA-0300,LG-KA-0300,12.338974,76.514946,"{""type"":""Point"",""coordinates"":[76.514946,12.338974]}"
GEO-KL-0301,LG-KL-0301,8.381317,76.944971,"{""type"":""Point"",""coordinates"":[76.944971,8.381317]}"
GEO-MP-0302,LG-MP-0302,26.180954,78.281122,"{""type"":""Point"",""coordinates"":[78.281122,26.180954]}"
GEO-MH-0303,LG-MH-0303,19.161564,72.819084,"{""type"":""Point"",""coordinates"":[72.819084,19.161564]}"
GEO-MN-0304,LG-MN-0304,24.435146,93.647346,"{""type"":""Point"",""coordinates"":[93.647346,24.435146]}"
GEO-ML-0305,LG-ML-0305,25.467189,90.19114,"{""type"":""Point"",""coordinates"":[90.19114,25.467189]}"
GEO-MZ-0306,LG-MZ-0306,22.913693,92.699325,"{""type"":""Point"",""coordinates"":[92.699325,22.913693]}"
GEO-NL-0307,LG-NL-0307,25.716631,93.991884,"{""type"":""Point"",""coordinates"":[93.991884,25.716631]}"
GEO-OD-0308,LG-OD-0308,22.30269,84.986522,"{""type"":""Point"",""coordinates"":[84.986522,22.30269]}"
GEO-PB-0309,LG-PB-0309,30.773332,75.782295,"{""type"":""Point"",""coordinates"":[75.782295,30.773332]}"
GEO-RJ-0310,LG-RJ-0310,26.126348,73.166658,"{""type"":""Point"",""coordinates"":[73.166658,26.126348]}"
GEO-SK-0311,LG-SK-0311,27.317332,88.642563,"{""type"":""Point"",""coordinates"":[88.642563,27.317332]}"
GEO-TN-0312,LG-TN-0312,12.945921,80.159004,"{""type"":""Point"",""coordinates"":[80.159004,12.945921]}"
GEO-TS-0313,LG-TS-0313,17.240018,80.208952,"{""type"":""Point"",""coordinates"":[80.208952,17.240018]}"
GEO-TR-0314,LG-TR-0314,23.627696,91.575481,"{""type"":""Point"",""coordinates"":[91.575481,23.627696]}"
GEO-UP-0315,LG-UP-0315,25.420464,83.097095,"{""type"":""Point"",""coordinates"":[83.097095,25.420464]}"
GEO-UK-0316,LG-UK-0316,30.278777,78.062065,"{""type"":""Point"",""coordinates"":[78.062065,30.278777]}"
GEO-WB-0317,LG-WB-0317,22.834727,88.555341,"{""type"":""Point"",""coordinates"":[88.555341,22.834727]}"
GEO-AN-0318,LG-AN-0318,11.513699,92.601708,"{""type"":""Point"",""coordinates"":[92.601708,11.513699]}"
GEO-CH-0319,LG-CH-0319,30.604705,76.640884,"{""type"":""Point"",""coordinates"":[76.640884,30.604705]}"
GEO-DH-0320,LG-DH-0320,20.474893,72.831301,"{""type"":""Point"",""coordinates"":[72.831301,20.474893]}"
GEO-DL-0321,LG-DL-0321,28.370204,77.320306,"{""type"":""Point"",""coordinates"":[77.320306,28.370204]}"
GEO-JK-0322,LG-JK-0322,34.076133,74.745952,"{""type"":""Point"",""coordinates"":[74.745952,34.076133]}"
GEO-LA-0323,LG-LA-0323,34.527158,76.032011,"{""type"":""Point"",""coordinates"":[76.032011,34.527158]}"
GEO-LD-0324,LG-LD-0324,10.65897,72.649457,"{""type"":""Point"",""coordinates"":[72.649457,10.65897]}"
GEO-PY-0325,LG-PY-0325,10.847309,79.949162,"{""type"":""Point"",""coordinates"":[79.949162,10.847309]}"
GEO-AP-0326,LG-AP-0326,16.365046,80.511421,"{""type"":""Point"",""coordinates"":[80.511421,16.365046]}"
GEO-AR-0327,LG-AR-0327,27.466255,91.797643,"{""type"":""Point"",""coordinates"":[91.797643,27.466255]}"
GEO-AS-0328,LG-AS-0328,26.832623,94.283834,"{""type"":""Point"",""coordinates"":[94.283834,26.832623]}"
GEO-BR-0329,LG-BR-0329,24.769764,84.919922,"{""type"":""Point"",""coordinates"":[84.919922,24.769764]}"
GEO-CG-0330,LG-CG-0330,21.28136,81.774025,"{""type"":""Point"",""coordinates"":[81.774025,21.28136]}"
GEO-GA-0331,LG-GA-0331,15.350774,73.99403,"{""type"":""Point"",""coordinates"":[73.99403,15.350774]}"
GEO-GJ-0332,LG-GJ-0332,23.092362,72.524219,"{""type"":""Point"",""coordinates"":[72.524219,23.092362]}"
GEO-HR-0333,LG-HR-0333,28.476397,77.261239,"{""type"":""Point"",""coordinates"":[77.261239,28.476397]}"
GEO-HP-0334,LG-HP-0334,31.786357,77.05846,"{""type"":""Point"",""coordinates"":[77.05846,31.786357]}"
GEO-JH-0335,LG-JH-0335,22.846915,86.229393,"{""type"":""Point"",""coordinates"":[86.229393,22.846915]}"
GEO-KA-0336,LG-KA-0336,15.744065,74.529331,"{""type"":""Point"",""coordinates"":[74.529331,15.744065]}"
GEO-KL-0337,LG-KL-0337,10.057339,76.427196,"{""type"":""Point"",""coordinates"":[76.427196,10.057339]}"
GEO-MP-0338,LG-MP-0338,23.169306,77.317195,"{""type"":""Point"",""coordinates"":[77.317195,23.169306]}"
GEO-MH-0339,LG-MH-0339,19.15416,72.730552,"{""type"":""Point"",""coordinates"":[72.730552,19.15416]}"
GEO-MN-0340,LG-MN-0340,24.290109,93.632377,"{""type"":""Point"",""coordinates"":[93.632377,24.290109]}"
GEO-ML-0341,LG-ML-0341,25.719679,91.964044,"{""type"":""Point"",""coordinates"":[91.964044,25.719679]}"
GEO-MZ-0342,LG-MZ-0342,23.029466,92.723341,"{""type"":""Point"",""coordinates"":[92.723341,23.029466]}"
GEO-NL-0343,LG-NL-0343,25.916363,93.794824,"{""type"":""Point"",""coordinates"":[93.794824,25.916363]}"
GEO-OD-0344,LG-OD-0344,20.402099,85.960721,"{""type"":""Point"",""coordinates"":[85.960721,20.402099]}"
GEO-PB-0345,LG-PB-0345,30.93144,75.751061,"{""type"":""Point"",""coordinates"":[75.751061,30.93144]}"
GEO-RJ-0346,LG-RJ-0346,26.960175,75.891855,"{""type"":""Point"",""coordinates"":[75.891855,26.960175]}"
GEO-SK-0347,LG-SK-0347,27.458065,88.51943,"{""type"":""Point"",""coordinates"":[88.51943,27.458065]}"
GEO-TN-0348,LG-TN-0348,10.9403,76.841441,"{""type"":""Point"",""coordinates"":[76.841441,10.9403]}"
GEO-TS-0349,LG-TS-0349,17.393505,80.14525,"{""type"":""Point"",""coordinates"":[80.14525,17.393505]}"
GEO-TR-0350,LG-TR-0350,23.879075,91.171998,"{""type"":""Point"",""coordinates"":[91.171998,23.879075]}"
GEO-UP-0351,LG-UP-0351,27.182533,78.092941,"{""type"":""Point"",""coordinates"":[78.092941,27.182533]}"
GEO-UK-0352,LG-UK-0352,29.356905,79.478555,"{""type"":""Point"",""coordinates"":[79.478555,29.356905]}"
GEO-WB-0353,LG-WB-0353,22.743535,88.243688,"{""type"":""Point"",""coordinates"":[88.243688,22.743535]}"
GEO-AN-0354,LG-AN-0354,11.650048,92.818539,"{""type"":""Point"",""coordinates"":[92.818539,11.650048]}"
GEO-CH-0355,LG-CH-0355,30.786765,76.754873,"{""type"":""Point"",""coordinates"":[76.754873,30.786765]}"
GEO-DH-0356,LG-DH-0356,20.151676,72.944055,"{""type"":""Point"",""coordinates"":[72.944055,20.151676]}"
GEO-DL-0357,LG-DL-0357,28.52856,77.424056,"{""type"":""Point"",""coordinates"":[77.424056,28.52856]}"
GEO-JK-0358,LG-JK-0358,33.998939,74.738746,"{""type"":""Point"",""coordinates"":[74.738746,33.998939]}"
GEO-LA-0359,LG-LA-0359,34.004673,77.657934,"{""type"":""Point"",""coordinates"":[77.657934,34.004673]}"
GEO-LD-0360,LG-LD-0360,10.516064,72.501182,"{""type"":""Point"",""coordinates"":[72.501182,10.516064]}"
GEO-PY-0361,LG-PY-0361,12.021815,79.729251,"{""type"":""Point"",""coordinates"":[79.729251,12.021815]}"
GEO-AP-0362,LG-AP-0362,16.662986,80.880343,"{""type"":""Point"",""coordinates"":[80.880343,16.662986]}"
GEO-AR-0363,LG-AR-0363,27.132959,95.773162,"{""type"":""Point"",""coordinates"":[95.773162,27.132959]}"
GEO-AS-0364,LG-AS-0364,24.712366,92.632998,"{""type"":""Point"",""coordinates"":[92.632998,24.712366]}"
GEO-BR-0365,LG-BR-0365,24.805374,84.953069,"{""type"":""Point"",""coordinates"":[84.953069,24.805374]}"
GEO-CG-0366,LG-CG-0366,22.501242,82.657157,"{""type"":""Point"",""coordinates"":[82.657157,22.501242]}"
GEO-GA-0367,LG-GA-0367,15.336076,73.973745,"{""type"":""Point"",""coordinates"":[73.973745,15.336076]}"
GEO-GJ-0368,LG-GJ-0368,21.099411,72.721183,"{""type"":""Point"",""coordinates"":[72.721183,21.099411]}"
GEO-HR-0369,LG-HR-0369,30.605376,76.89954,"{""type"":""Point"",""coordinates"":[76.89954,30.605376]}"
GEO-HP-0370,LG-HP-0370,31.995457,76.247019,"{""type"":""Point"",""coordinates"":[76.247019,31.995457]}"
GEO-JH-0371,LG-JH-0371,23.688155,86.134398,"{""type"":""Point"",""coordinates"":[86.134398,23.688155]}"
GEO-KA-0372,LG-KA-0372,12.342409,76.557165,"{""type"":""Point"",""coordinates"":[76.557165,12.342409]}"
GEO-KL-0373,LG-KL-0373,10.482116,76.095577,"{""type"":""Point"",""coordinates"":[76.095577,10.482116]}"
GEO-MP-0374,LG-MP-0374,26.122862,78.148305,"{""type"":""Point"",""coordinates"":[78.148305,26.122862]}"
GEO-MH-0375,LG-MH-0375,20.99666,79.236372,"{""type"":""Point"",""coordinates"":[79.236372,20.99666]}"
GEO-MN-0376,LG-MN-0376,24.878189,93.913238,"{""type"":""Point"",""coordinates"":[93.913238,24.878189]}"
GEO-ML-0377,LG-ML-0377,25.561992,91.936754,"{""type"":""Point"",""coordinates"":[91.936754,25.561992]}"
GEO-MZ-0378,LG-MZ-0378,23.870478,92.60514,"{""type"":""Point"",""coordinates"":[92.60514,23.870478]}"
GEO-NL-0379,LG-NL-0379,25.779083,93.967015,"{""type"":""Point"",""coordinates"":[93.967015,25.779083]}"
GEO-OD-0380,LG-OD-0380,22.229841,84.762065,"{""type"":""Point"",""coordinates"":[84.762065,22.229841]}"
GEO-PB-0381,LG-PB-0381,30.572159,76.787666,"{""type"":""Point"",""coordinates"":[76.787666,30.572159]}"
GEO-RJ-0382,LG-RJ-0382,24.529516,73.842717,"{""type"":""Point"",""coordinates"":[73.842717,24.529516]}"
GEO-SK-0383,LG-SK-0383,27.393075,88.588748,"{""type"":""Point"",""coordinates"":[88.588748,27.393075]}"
GEO-TN-0384,LG-TN-0384,10.801035,78.800187,"{""type"":""Point"",""coordinates"":[78.800187,10.801035]}"
GEO-TS-0385,LG-TS-0385,17.244397,78.517023,"{""type"":""Point"",""coordinates"":[78.517023,17.244397]}"
GEO-TR-0386,LG-TR-0386,23.438523,91.349423,"{""type"":""Point"",""coordinates"":[91.349423,23.438523]}"
GEO-UP-0387,LG-UP-0387,25.447746,82.973734,"{""type"":""Point"",""coordinates"":[82.973734,25.447746]}"
GEO-UK-0388,LG-UK-0388,29.886283,78.10629,"{""type"":""Point"",""coordinates"":[78.10629,29.886283]}"
GEO-WB-0389,LG-WB-0389,22.694365,88.243668,"{""type"":""Point"",""coordinates"":[88.243668,22.694365]}"
GEO-AN-0390,LG-AN-0390,11.711525,92.715684,"{""type"":""Point"",""coordinates"":[92.715684,11.711525]}"
GEO-CH-0391,LG-CH-0391,30.881149,76.701949,"{""type"":""Point"",""coordinates"":[76.701949,30.881149]}"
GEO-DH-0392,LG-DH-0392,20.204369,73.024172,"{""type"":""Point"",""coordinates"":[73.024172,20.204369]}"
GEO-DL-0393,LG-DL-0393,28.695894,77.387129,"{""type"":""Point"",""coordinates"":[77.387129,28.695894]}"
GEO-JK-0394,LG-JK-0394,32.700724,74.852955,"{""type"":""Point"",""coordinates"":[74.852955,32.700724]}"
GEO-LA-0395,LG-LA-0395,34.280575,77.484954,"{""type"":""Point"",""coordinates"":[77.484954,34.280575]}"
GEO-LD-0396,LG-LD-0396,10.476063,72.745511,"{""type"":""Point"",""coordinates"":[72.745511,10.476063]}"
GEO-PY-0397,LG-PY-0397,10.851319,79.810942,"{""type"":""Point"",""coordinates"":[79.810942,10.851319]}"
GEO-AP-0398,LG-AP-0398,13.087071,79.035384,"{""type"":""Point"",""coordinates"":[79.035384,13.087071]}"
GEO-AR-0399,LG-AR-0399,27.048062,93.584857,"{""type"":""Point"",""coordinates"":[93.584857,27.048062]}"
GEO-AS-0400,LG-AS-0400,26.114603,91.753135,"{""type"":""Point"",""coordinates"":[91.753135,26.114603]}"
GEO-BR-0401,LG-BR-0401,26.048806,85.450183,"{""type"":""Point"",""coordinates"":[85.450183,26.048806]}"
GEO-CG-0402,LG-CG-0402,21.185562,81.711393,"{""type"":""Point"",""coordinates"":[81.711393,21.185562]}"
GEO-GA-0403,LG-GA-0403,15.320187,74.062442,"{""type"":""Point"",""coordinates"":[74.062442,15.320187]}"
GEO-GJ-0404,LG-GJ-0404,22.952527,72.564272,"{""type"":""Point"",""coordinates"":[72.564272,22.952527]}"
GEO-HR-0405,LG-HR-0405,29.66577,77.044848,"{""type"":""Point"",""coordinates"":[77.044848,29.66577]}"
GEO-HP-0406,LG-HP-0406,31.66299,76.868398,"{""type"":""Point"",""coordinates"":[76.868398,31.66299]}"
GEO-JH-0407,LG-JH-0407,23.849461,86.536327,"{""type"":""Point"",""coordinates"":[86.536327,23.849461]}"
GEO-KA-0408,LG-KA-0408,12.768168,74.811788,"{""type"":""Point"",""coordinates"":[74.811788,12.768168]}"
GEO-KL-0409,LG-KL-0409,11.272275,75.904117,"{""type"":""Point"",""coordinates"":[75.904117,11.272275]}"
GEO-MP-0410,LG-MP-0410,22.726556,75.794635,"{""type"":""Point"",""coordinates"":[75.794635,22.726556]}"
GEO-MH-0411,LG-MH-0411,19.890293,73.859716,"{""type"":""Point"",""coordinates"":[73.859716,19.890293]}"
GEO-MN-0412,LG-MN-0412,24.3533,93.721796,"{""type"":""Point"",""coordinates"":[93.721796,24.3533]}"
GEO-ML-0413,LG-ML-0413,25.540733,91.929567,"{""type"":""Point"",""coordinates"":[91.929567,25.540733]}"
GEO-MZ-0414,LG-MZ-0414,22.955427,92.731891,"{""type"":""Point"",""coordinates"":[92.731891,22.955427]}"
GEO-NL-0415,LG-NL-0415,25.580313,94.029078,"{""type"":""Point"",""coordinates"":[94.029078,25.580313]}"
GEO-OD-0416,LG-OD-0416,22.23785,84.711991,"{""type"":""Point"",""coordinates"":[84.711991,22.23785]}"
GEO-PB-0417,LG-PB-0417,30.647087,76.59093,"{""type"":""Point"",""coordinates"":[76.59093,30.647087]}"
GEO-RJ-0418,LG-RJ-0418,26.375458,72.978729,"{""type"":""Point"",""coordinates"":[72.978729,26.375458]}"
GEO-SK-0419,LG-SK-0419,27.038565,88.429006,"{""type"":""Point"",""coordinates"":[88.429006,27.038565]}"
GEO-TN-0420,LG-TN-0420,10.642071,78.787016,"{""type"":""Point"",""coordinates"":[78.787016,10.642071]}"
GEO-TS-0421,LG-TS-0421,17.390174,78.366974,"{""type"":""Point"",""coordinates"":[78.366974,17.390174]}"
GEO-TR-0422,LG-TR-0422,23.392982,91.459722,"{""type"":""Point"",""coordinates"":[91.459722,23.392982]}"
GEO-UP-0423,LG-UP-0423,28.424339,77.457999,"{""type"":""Point"",""coordinates"":[77.457999,28.424339]}"
GEO-UK-0424,LG-UK-0424,30.29455,77.923531,"{""type"":""Point"",""coordinates"":[77.923531,30.29455]}"
GEO-WB-0425,LG-WB-0425,22.405967,87.254579,"{""type"":""Point"",""coordinates"":[87.254579,22.405967]}"
GEO-AN-0426,LG-AN-0426,11.741294,92.672158,"{""type"":""Point"",""coordinates"":[92.672158,11.741294]}"
GEO-CH-0427,LG-CH-0427,30.593427,76.71279,"{""type"":""Point"",""coordinates"":[76.71279,30.593427]}"
GEO-DH-0428,LG-DH-0428,20.369373,73.035588,"{""type"":""Point"",""coordinates"":[73.035588,20.369373]}"
GEO-DL-0429,LG-DL-0429,28.66868,77.141318,"{""type"":""Point"",""coordinates"":[77.141318,28.66868]}"
GEO-JK-0430,LG-JK-0430,34.077762,74.900598,"{""type"":""Point"",""coordinates"":[74.900598,34.077762]}"
GEO-LA-0431,LG-LA-0431,34.070986,77.712611,"{""type"":""Point"",""coordinates"":[77.712611,34.070986]}"
GEO-LD-0432,LG-LD-0432,10.424108,72.67379,"{""type"":""Point"",""coordinates"":[72.67379,10.424108]}"
GEO-PY-0433,LG-PY-0433,10.78518,79.905878,"{""type"":""Point"",""coordinates"":[79.905878,10.78518]}"
GEO-AP-0434,LG-AP-0434,15.971342,77.956567,"{""type"":""Point"",""coordinates"":[77.956567,15.971342]}"
GEO-AR-0435,LG-AR-0435,27.460552,91.835707,"{""type"":""Point"",""coordinates"":[91.835707,27.460552]}"
GEO-AS-0436,LG-AS-0436,27.598387,95.033278,"{""type"":""Point"",""coordinates"":[95.033278,27.598387]}"
GEO-BR-0437,LG-BR-0437,26.216932,85.367512,"{""type"":""Point"",""coordinates"":[85.367512,26.216932]}"
GEO-CG-0438,LG-CG-0438,22.194415,82.208395,"{""type"":""Point"",""coordinates"":[82.208395,22.194415]}"
GEO-GA-0439,LG-GA-0439,15.276209,73.858756,"{""type"":""Point"",""coordinates"":[73.858756,15.276209]}"
GEO-GJ-0440,LG-GJ-0440,23.095783,72.488133,"{""type"":""Point"",""coordinates"":[72.488133,23.095783]}"
GEO-HR-0441,LG-HR-0441,28.389086,76.92203,"{""type"":""Point"",""coordinates"":[76.92203,28.389086]}"
GEO-HP-0442,LG-HP-0442,31.100318,77.262424,"{""type"":""Point"",""coordinates"":[77.262424,31.100318]}"
GEO-JH-0443,LG-JH-0443,23.606579,86.153346,"{""type"":""Point"",""coordinates"":[86.153346,23.606579]}"
GEO-KA-0444,LG-KA-0444,15.990177,74.530925,"{""type"":""Point"",""coordinates"":[74.530925,15.990177]}"
GEO-KL-0445,LG-KL-0445,10.0516,76.431904,"{""type"":""Point"",""coordinates"":[76.431904,10.0516]}"
GEO-MP-0446,LG-MP-0446,23.326534,77.491316,"{""type"":""Point"",""coordinates"":[77.491316,23.326534]}"
GEO-MH-0447,LG-MH-0447,19.134976,72.949999,"{""type"":""Point"",""coordinates"":[72.949999,19.134976]}"
GEO-MN-0448,LG-MN-0448,24.476045,93.561917,"{""type"":""Point"",""coordinates"":[93.561917,24.476045]}"
GEO-ML-0449,LG-ML-0449,25.655311,91.981709,"{""type"":""Point"",""coordinates"":[91.981709,25.655311]}"
GEO-MZ-0450,LG-MZ-0450,22.921149,92.740677,"{""type"":""Point"",""coordinates"":[92.740677,22.921149]}"
GEO-NL-0451,LG-NL-0451,25.667261,94.053906,"{""type"":""Point"",""coordinates"":[94.053906,25.667261]}"
GEO-OD-0452,LG-OD-0452,20.572928,85.908141,"{""type"":""Point"",""coordinates"":[85.908141,20.572928]}"
GEO-PB-0453,LG-PB-0453,31.411009,75.722926,"{""type"":""Point"",""coordinates"":[75.722926,31.411009]}"
GEO-RJ-0454,LG-RJ-0454,27.015057,75.923908,"{""type"":""Point"",""coordinates"":[75.923908,27.015057]}"
GEO-SK-0455,LG-SK-0455,27.315332,88.258751,"{""type"":""Point"",""coordinates"":[88.258751,27.315332]}"
GEO-TN-0456,LG-TN-0456,9.92229,78.111835,"{""type"":""Point"",""coordinates"":[78.111835,9.92229]}"
